Order ID,Order Date,Region,Product Category,Sales Amount,Quantity Sold,Discount (%),Profit
068aa1f7,2023-04-10,East,Groceries,2587.05,46,0,16.27
3377103,2023-01-10,North,Groceries,3231.74,10,18,744.05
6e1bf9e2,2023-09-20,South,Electronics,2965.47,20,26,692.27
6d77229d,2023-09-01,East,Electronics,2515.77,49,22,1536.88
433f0e37,2023-05-17,North,Groceries,4544.01,42,0,1342.3
dc7befd2,2023-09-19,North,Sports,3352.61,38,22,1876.49
e6c3c173,2024-01-01,North,Clothing,2274.82,40,40,1058.72
97ffb328,2023-08-16,South,Clothing,705.72,48,37,720.66
490a2e69,2024-04-19,South,Clothing,1927.32,37,24,1308.58
b832431c,2023-02-22,East,Furniture,3442.86,24,37,1313.43
78d3afbf,2023-12-21,North,Clothing,2088.31,30,32,1031.94
7e4a6d1f,2023-09-26,North,Sports,1577.02,25,22,610.01
7d8c0868,2024-07-14,South,Furniture,4828.94,4,25,1993.42
59522fd1,2023-11-07,South,Sports,1038.9,23,43,1681.78
32d3dfed,2023-01-03,North,Clothing,474.32,20,48,1213.55
d590fe37,2023-06-21,West,Clothing,1579.73,26,8,798.26
c6abc7e9,2023-01-02,East,Clothing,4130.18,13,30,1489.94
1f0aea01,2024-10-20,South,Clothing,164.35,9,29,482.13
d3a78e4b,2024-05-20,West,Electronics,1820.1,18,0,1384.45
84939d82,2023-08-04,North,Furniture,4257.39,18,29,505.39
7ea255b0,2023-11-26,East,Furniture,4984.89,15,29,1036.83
6b53b632,2023-08-23,West,Sports,4353.24,40,10,568.05
e273692a,2022-12-17,West,Electronics,1518.92,19,18,555.79
33bc7551,2023-11-05,West,Furniture,4986.21,20,12,845.5
f415042a,2023-03-21,South,Groceries,727.38,3,11,86.85
cbe3f748,2023-12-23,North,Clothing,3369.48,49,43,558.27
3571eae6,2024-03-23,East,Electronics,3339.55,22,3,664.83
0dfe878c,2023-07-24,South,Sports,564.58,9,33,22.37
b43065ae,2024-07-26,East,Furniture,2457.7,22,35,1501.01
748fcb5b,2024-04-21,North,Furniture,1544.1,26,1,1667.44
b2deaee9,2024-04-10,North,Furniture,1125.3,30,10,201.69
7d978954,2024-03-26,West,Sports,2286.39,29,12,929.77
75f3b986,2024-05-16,West,Furniture,3766.45,44,31,440.38
4be9f5e7,2023-03-20,East,Clothing,3245.17,42,41,745.81
ad096252,2024-03-01,East,Clothing,2320.72,45,26,1848.58
0f4c998c,2023-08-28,West,Electronics,677.21,40,20,838.03
186c56fc,2024-02-29,East,Electronics,2632.72,8,16,347.11
cd538f37,2023-10-31,South,Furniture,1915.16,10,2,1262.35
dbdf3daa,2023-11-06,North,Electronics,1531.62,38,37,1118.18
9b42c036,2024-04-07,West,Clothing,4929.96,19,28,785.97
691cf9cd,2023-03-17,East,Sports,3295.78,17,39,909.05
4c22eca3,2024-11-14,East,Groceries,3420.01,46,17,1824.97
d7323445,2024-02-12,North,Furniture,794.16,19,50,1427.52
e192b1ad,2024-02-10,East,Clothing,1316.48,43,20,543.34
0b261a50,2022-12-13,South,Clothing,224.63,19,23,1812.99
e026be1c,2024-04-14,North,Electronics,2848.32,50,23,795.94
4eb6053d,2024-02-06,East,Clothing,2136.55,39,41,1103.09
6c80638a,2023-03-17,North,Electronics,1275.29,18,17,1150.63
6a97d26f,2022-12-15,East,Groceries,824.83,3,33,123.26
dd0b6be5,2023-08-19,East,Clothing,166.31,2,50,477.35
7dd52da3,2023-01-31,South,Furniture,1639.36,30,30,1416.18
83dcd731,2023-01-23,East,Electronics,4932.54,44,17,73.1
438b8ccc,2023-12-22,East,Electronics,1420.51,33,22,68.44
69b12162,2023-11-26,East,Furniture,3556.9,15,42,1157.76
198cd822,2024-08-17,West,Electronics,3106.83,46,12,1965.12
652c4528,2024-07-02,South,Sports,4326.48,5,44,1719.96
debcaf35,2024-07-04,North,Clothing,3105.5,6,47,785.47
3189bb9e,2024-11-13,West,Electronics,209.85,30,25,1802.22
8087bf77,2022-11-19,West,Clothing,2920.49,47,18,661.66
13db665e,2022-12-22,North,Electronics,4894.16,2,32,1730.6
1be9eed7,2024-08-25,North,Electronics,2356.76,14,12,1774.69
3381afd3,2023-06-18,West,Furniture,4727.02,29,8,1030.33
2d0a65b9,2024-03-02,West,Groceries,4020.73,6,9,1534.89
b432e10e,2023-04-03,South,Electronics,4484.29,37,26,47.89
dce5c8a1,2024-07-06,North,Clothing,4652.66,8,44,550.18
e3bef3fa,2023-09-22,South,Clothing,1375.96,12,13,384.19
b77da8ba,2023-03-11,South,Groceries,80.89,2,35,1284.31
3d0ae3e0,2023-12-16,South,Furniture,4565.2,28,50,525.12
c83c87e1,2023-06-30,North,Sports,334.39,49,31,581.62
53753b86,2023-07-16,West,Clothing,1756.7,43,41,768.58
ad1be74b,2024-08-26,East,Clothing,684.32,44,42,757.57
3901f3dc,2024-08-06,West,Furniture,3508.2,24,26,773.88
5f510623,2024-07-07,East,Electronics,3393.27,41,25,1365.66
551fc5bc,2023-06-25,South,Clothing,4273.52,30,46,1583.55
1ec61b7d,2023-09-24,East,Furniture,3875.6,32,48,1875.28
f71e4c1d,2023-10-10,South,Groceries,1198.11,25,14,649.46
831f2c47,2022-12-27,North,Electronics,2912.6,46,30,1714.83
bd125831,2024-08-04,West,Clothing,1751.98,2,29,292.22
4.12E+06,2023-12-28,East,Electronics,2284.26,38,2,1011.97
4d1ddb31,2022-12-04,North,Clothing,3222.43,4,33,164.25
e157e3fa,2024-08-31,South,Electronics,4781.35,22,16,1533.47
b0f1c7d4,2023-11-24,East,Sports,3722.2,47,45,1763.28
ca2877e4,2023-07-29,East,Furniture,3746.24,17,26,840.28
c00aeb84,2023-05-07,East,Clothing,191.91,12,21,1516.45
72606f66,2023-07-19,South,Sports,2114.05,25,9,304.94
b17d869b,2023-01-28,East,Furniture,396.18,26,50,1788.3
f558bd5a,2024-05-24,South,Sports,2373.13,23,48,1821.81
fffda8cf,2024-06-12,South,Groceries,498.58,16,16,108.17
01cdb61f,2024-01-21,East,Electronics,2535.42,7,8,411.11
9f7e8e68,2024-05-31,West,Electronics,555.86,6,17,244.25
deb261fa,2024-11-04,North,Furniture,2674.21,19,32,1583.94
c71cdc41,2024-01-26,West,Sports,905.81,48,21,347.69
21814b23,2024-09-13,West,Clothing,1081.12,31,48,403.54
21df2b56,2024-03-20,South,Clothing,1096.99,35,0,382.22
47109793,2024-06-22,East,Sports,3247.51,47,20,1539.73
9d22c60f,2023-02-09,South,Electronics,4856.71,3,46,1262.97
f1b3a079,2023-05-28,East,Furniture,2692.54,43,36,1706.02
49b92827,2024-11-10,North,Clothing,2469.73,7,20,859.37
56e9ec21,2023-09-27,South,Furniture,2850.2,13,33,1360.47
024877cf,2023-12-18,East,Sports,3775.42,38,10,989.11
0fca073b,2024-03-27,South,Clothing,605.65,47,4,1402.89
a71496b3,2023-02-06,South,Furniture,3775.72,41,40,1775.42
35e64f52,2023-11-25,North,Sports,1998.91,45,23,349.37
ef30af5d,2023-06-15,East,Sports,3165.64,12,4,1614.46
73e60ca8,2024-08-05,West,Electronics,4481.27,30,46,1681.17
bb6808d1,2024-02-26,West,Electronics,3463.75,22,27,1093.07
492db3d8,2022-11-21,West,Furniture,1051.3,37,29,1666.51
1b7ada0f,2024-03-29,East,Electronics,1537.55,6,35,671.46
e958d396,2023-11-18,East,Electronics,409.75,43,7,541.2
b255b950,2023-12-22,North,Furniture,3421.35,10,32,1185.59
a2a6a3b2,2023-02-10,West,Furniture,546.59,21,0,1304.89
0126b996,2022-12-20,East,Groceries,1382.44,44,15,867.34
9825e9f0,2024-10-14,North,Clothing,3855.38,46,46,538.61
d858501b,2024-08-05,South,Groceries,3126.46,35,43,1528.43
dfe37e14,2023-04-24,South,Furniture,2789.19,47,17,497.24
4a5d0089,2024-10-15,North,Clothing,1382.02,48,23,83.28
32ac247c,2024-02-07,West,Electronics,4335.88,17,26,36.35
754a4757,2023-11-14,East,Furniture,4428,6,32,308.9
aeccf3d8,2023-05-08,East,Groceries,3359.75,36,9,1079.6
3c259431,2023-10-16,North,Sports,2297.49,38,30,1936.18
ad2ccdb2,2023-11-06,East,Sports,3308.75,3,15,932.4
d810bc2b,2023-03-08,North,Electronics,4655.71,39,49,1653.86
0cea1700,2023-03-16,South,Groceries,4801.55,26,39,1710.05
ce70e661,2024-09-14,West,Sports,272.02,8,36,905.37
e4769105,2023-05-04,North,Clothing,735.84,37,10,209.17
5408ccd1,2024-04-12,South,Clothing,2166.78,17,5,474.14
4acd37a1,2023-02-27,West,Groceries,2597.11,37,0,1195.24
11987c1e,2024-10-25,South,Sports,2788.66,29,20,177.9
3e3ac509,2023-12-24,North,Furniture,1751.16,33,6,1694.57
98cafba2,2023-11-23,South,Clothing,2252.15,13,4,1344.04
0bd36a17,2023-01-20,West,Electronics,3680.87,39,38,1276.33
919c0d61,2024-06-02,East,Electronics,1766.64,41,31,831.08
adde4f42,2024-03-19,West,Sports,3196.24,18,36,1196.52
59e8e37e,2023-10-24,North,Sports,340.64,30,16,934.44
ed0862f1,2023-01-14,South,Groceries,1189.08,20,17,1910.83
b0e8080b,2024-10-16,North,Groceries,3373.22,2,14,1866.7
212dc07c,2023-09-03,South,Sports,3858.78,12,30,349.19
0b8a5b04,2023-01-31,West,Electronics,3434.89,12,1,782.48
d3638a9c,2024-04-28,South,Furniture,1994.7,45,34,407.57
fb349af0,2024-08-17,South,Groceries,3641.26,41,16,412.94
97333db0,2023-04-15,West,Electronics,4632.51,39,7,1767.36
3d68b550,2023-06-18,North,Sports,1415.04,27,18,369.1
ff70387f,2023-05-16,West,Sports,643.47,40,13,523.01
c61630e0,2023-11-25,East,Groceries,3655.48,3,48,935.89
12dae926,2022-12-02,West,Clothing,2004.54,18,37,232.41
1b5e2bb8,2023-01-02,West,Clothing,362.73,31,47,341.33
8540e3f1,2023-12-26,East,Clothing,1447.32,21,4,467.83
8f52bfba,2023-09-14,South,Clothing,3038.06,35,16,59.23
0384b50e,2023-10-21,South,Sports,4830.4,48,48,1037.77
7bf9f65f,2024-01-22,East,Clothing,308.15,26,15,1062.28
75c8e2de,2023-10-28,South,Groceries,3486.19,3,47,86.55
2005548d,2024-01-30,West,Furniture,1486.51,47,45,1362.38
95ab9de8,2023-01-07,West,Clothing,3626.14,4,44,1114.89
a69d0098,2023-03-14,North,Clothing,4170.03,45,12,709.28
97f92d04,2023-08-06,East,Electronics,743.19,29,14,989.34
0766ca72,2023-09-04,West,Furniture,3599.9,31,48,1524.4
6345d181,2023-05-07,West,Electronics,792.96,16,42,916.11
1e4b66ed,2024-04-08,East,Clothing,2702.84,44,23,709.31
a83b1ca2,2023-06-19,North,Clothing,2764.81,27,40,1473.55
ec9e17e2,2023-10-13,North,Furniture,1963.56,26,1,1855.2
0e5fa787,2023-01-25,North,Furniture,1398.91,30,40,413.51
51216f99,2023-08-31,East,Furniture,3521.11,2,26,819.93
1ffabb31,2023-12-19,South,Clothing,3162.7,9,46,982.74
40f674c2,2023-01-05,East,Furniture,747.92,40,19,1176.34
4c15128f,2023-05-22,North,Furniture,3865.07,22,47,1908.52
1d386660,2024-06-02,North,Electronics,4585.98,4,33,279.56
8a81f1b1,2023-08-08,East,Groceries,3563.22,1,48,1305.68
a1190f34,2023-07-10,East,Furniture,187.67,7,43,1388.45
ffaa4580,2023-08-14,West,Furniture,276.24,1,10,1922.99
1c725e6c,2023-10-11,South,Clothing,485.61,7,35,1541.48
567b6e76,2024-09-01,South,Sports,3758.89,45,27,1206.68
50d5a344,2023-05-01,East,Furniture,4158.52,30,42,1185.46
f03b80a1,2023-09-21,East,Groceries,4200.07,31,26,371.73
89ccf893,2024-01-15,South,Clothing,2115.42,12,35,1315.55
356bb03f,2023-01-31,West,Sports,2408.68,1,5,458.63
52ea8128,2023-03-08,East,Sports,2545.12,33,36,885.13
bb9bc8a0,2023-05-13,South,Groceries,4599.32,41,3,517.99
aef3b7bc,2023-05-25,East,Sports,596.99,6,9,1880.31
e093e708,2023-07-10,West,Clothing,1631.8,39,50,1547.66
22807e1b,2023-11-11,West,Furniture,4234.66,48,37,521.13
929374d1,2022-11-21,East,Sports,1053.75,47,24,1290.24
ed040cd4,2024-08-22,West,Clothing,2376.86,31,16,780.58
0688b2aa,2024-08-04,West,Sports,1611.51,40,14,654.32
f3ce3c16,2024-09-22,West,Groceries,3759.93,21,50,347.25
e3d42231,2023-05-19,North,Groceries,4255.09,17,1,492.53
7c8dc684,2024-05-02,West,Furniture,4549.16,38,30,487.19
f0c1f4fb,2023-01-02,East,Clothing,4733.54,6,3,990.33
9ed518e1,2023-01-08,East,Sports,382.82,41,7,217.19
1212d1e1,2024-07-26,South,Electronics,1955.03,11,24,1354.39
66b2f9c6,2023-11-02,West,Sports,1857.03,38,22,1991.36
606f84c7,2024-03-28,South,Sports,1101.73,45,8,1793.31
bc7cfe61,2023-03-21,East,Groceries,1195.87,3,45,322.65
776b0d1a,2023-04-12,East,Clothing,198.39,20,28,345.83
38abf34e,2023-01-19,East,Clothing,1207.32,28,9,89.39
4acb0ac9,2023-01-16,South,Electronics,2481.37,39,47,1256.87
29961cd6,2023-02-17,East,Clothing,3240.29,44,24,817.17
8360ac8c,2024-04-21,West,Electronics,2320.6,28,23,338.01
54ed2404,2024-03-23,North,Furniture,1990.9,31,24,139.38
988516ac,2024-03-08,West,Sports,1218.59,16,48,1211.77
24f1c73e,2024-08-07,North,Furniture,4476.57,17,21,114.47
3f5e6dbf,2023-01-06,North,Groceries,4779.02,11,4,1851.55
c6c60a92,2024-08-29,South,Clothing,3492.55,10,35,855.76
8a5348cd,2024-05-04,East,Clothing,4663.17,45,5,887.89
e2869734,2024-04-26,North,Sports,1027.18,27,36,139.6
2819ba6c,2024-08-05,East,Electronics,3364.36,37,14,962.88
a6efc72b,2024-02-01,West,Electronics,992.16,34,22,389.01
c5f9ab1e,2024-05-26,South,Sports,1037.07,21,45,789.28
278d0ab4,2024-10-21,South,Furniture,3820.57,48,17,228.01
73489255,2024-09-12,East,Sports,2559.81,46,24,632.3
ad4ef341,2024-02-06,East,Furniture,4490.41,30,3,350.26
b044b2c9,2024-09-12,East,Sports,2696.45,32,26,297.31
52cb842a,2024-03-07,North,Groceries,4128.18,36,29,1747.36
a732ad8d,2022-11-26,West,Clothing,2544.69,36,19,469.45
b61fd882,2023-08-28,North,Sports,4104.08,13,40,1812.11
a137e128,2024-10-10,North,Sports,1931.63,25,7,12.44
845328b6,2024-09-15,North,Furniture,3978.73,27,50,891.43
ee96b553,2023-11-21,West,Groceries,664.82,15,12,1676.29
702fcb65,2023-07-29,West,Sports,4625.64,7,37,1882.22
df5a85fd,2023-12-31,East,Furniture,3312.74,9,50,1951.6
cbdc4348,2023-12-08,East,Clothing,3386.29,30,22,1619.12
af1aa974,2024-08-01,South,Sports,3349.14,5,47,1091.14
8622860a,2023-03-20,North,Electronics,4000.15,17,32,1409.19
71243432,2022-12-11,South,Furniture,269.55,25,28,937.69
d0e42a07,2024-10-01,East,Groceries,4947.24,27,11,524.6
07de6cef,2023-10-11,South,Groceries,4011.93,33,3,102.74
ee5b5d04,2024-04-15,South,Clothing,1436.9,6,37,1869.13
d5d44f8f,2024-08-11,South,Furniture,4593.82,13,13,1202.22
ef5836ae,2024-01-24,North,Sports,3809.72,13,12,1356.1
454273c0,2023-07-11,East,Clothing,139.19,32,14,169.21
ae54ff2e,2023-12-05,North,Furniture,2994.54,21,46,1366.77
51ed6298,2024-08-31,West,Groceries,2242.69,4,1,1127.67
ee187fa6,2023-01-18,West,Furniture,1386.02,45,39,1462.23
a97a1846,2023-07-03,South,Groceries,4977.21,5,17,1052
2b4741f4,2022-12-31,West,Electronics,4777.28,48,22,1070.83
a991be0c,2023-03-08,West,Furniture,3666.05,49,39,260.34
d1049b3a,2024-10-13,South,Groceries,4282.38,47,5,934.47
2da2d737,2023-04-23,South,Groceries,3682.41,50,11,604.35
9a0b846f,2023-05-10,South,Clothing,2740.38,9,20,783.93
f6399697,2024-01-24,South,Clothing,639.94,20,48,20.36
7ef7ce20,2023-09-14,West,Furniture,1745.98,38,50,183.85
69bc27a8,2024-09-11,North,Furniture,1422.95,2,34,1359.83
35020572,2024-07-19,South,Clothing,1648.81,1,47,310.08
3248f309,2023-11-15,East,Sports,4696.52,40,28,1197.4
912ec77b,2024-01-02,West,Electronics,4909.26,32,35,973.54
c20b94db,2024-05-30,West,Sports,1098.41,24,35,1464.42
c532bba5,2024-02-14,South,Clothing,4774.33,7,43,1856.76
d11a2898,2023-09-18,North,Furniture,528.75,38,26,599.4
2b29fdad,2024-06-07,West,Clothing,3286.16,43,4,567.18
314ac0cf,2023-03-12,North,Furniture,2904.27,8,21,1712.8
0ae3c877,2023-12-04,East,Sports,1417.05,35,18,817.05
0fcc16c5,2022-12-04,South,Furniture,2818.45,21,13,1341.89
a2f9dcec,2023-11-18,South,Sports,4425.85,13,36,1117.84
741a9a78,2023-12-18,North,Sports,332.86,47,28,1143
4f6f3520,2024-04-20,East,Clothing,1456.87,45,39,1362.84
b6f4fadd,2023-10-01,East,Clothing,1513.75,17,27,1155.88
aae4a671,2023-11-21,West,Furniture,4857.6,44,35,1919.47
f85fe78e,2023-02-23,East,Sports,178.4,20,4,515.97
942d0c39,2023-07-28,West,Furniture,2620.19,32,12,1735.16
e5610b8c,2023-07-21,West,Furniture,3049,45,3,219.53
d6ea92b0,2024-05-11,West,Clothing,2897.69,5,30,1970.95
1f07611b,2023-02-05,South,Electronics,4026.63,30,34,1696.2
de5148b4,2024-06-04,West,Clothing,1275.84,44,36,1644.13
9a9afc90,2024-05-06,West,Clothing,2707.87,40,30,428.03
7d3c9612,2022-11-24,South,Groceries,1166.5,5,11,1433.17
ced5da97,2024-01-15,West,Sports,4775.08,35,17,662.76
8f87afd4,2023-08-10,West,Groceries,3854.97,19,50,171.22
3b093f8c,2023-09-23,South,Electronics,369.74,4,8,1287.88
6a08f193,2022-12-03,North,Furniture,3828.61,45,38,1267.76
cdf044a0,2023-08-25,East,Clothing,1464.36,16,26,1039.26
d5c42db7,2024-08-12,South,Groceries,777.33,36,15,1774.4
0c0583b1,2023-08-28,South,Clothing,3428.69,13,8,910.82
fd9a2cf6,2024-02-06,East,Electronics,4201.9,19,13,636.1
6400aac2,2024-06-14,South,Clothing,1929.59,15,50,138.12
7739f451,2024-09-15,North,Furniture,3488.36,42,23,1599.73
23a59dca,2024-09-27,South,Furniture,4028.93,5,37,1908.33
d29d561f,2023-07-15,West,Electronics,753.75,37,30,1731.65
36728d05,2024-07-15,East,Electronics,1624.08,29,39,225.22
c22265be,2023-10-25,North,Electronics,4777.61,14,43,1773.7
cf666215,2023-12-06,South,Electronics,1501.95,21,9,1256.34
991a6f3f,2023-05-07,East,Electronics,3434.77,47,35,1999.47
073975ac,2024-04-10,South,Furniture,1910.81,6,25,1316.61
e09a9aa7,2023-10-23,South,Furniture,3231.24,46,37,242.21
30c9e9bb,2023-10-03,East,Sports,3421.41,19,39,1388.86
35376cfb,2023-11-11,South,Furniture,3348.7,24,39,1618.77
f90b1c60,2023-04-22,East,Sports,1660.24,21,22,919.25
7cfb7dae,2024-05-20,East,Clothing,4221.73,5,40,1555.92
ebcd2313,2023-11-07,South,Sports,547.5,43,33,1508.1
7ece7471,2024-07-06,West,Sports,2120.95,43,7,1181.39
ede5f98a,2024-03-01,South,Sports,1379.11,17,48,324.9
1140bf6e,2023-10-16,South,Clothing,3140.79,40,10,476.03
ebab8505,2023-09-26,East,Sports,913.07,20,3,1489
fa507c56,2024-04-06,East,Furniture,3349.46,24,7,1622.69
b19be73a,2024-10-16,East,Sports,4809.38,44,44,410.54
9a76f13a,2023-02-01,West,Groceries,1552.51,9,35,127.44
84d2fd82,2023-05-02,South,Sports,2624.47,17,8,1721.17
bff52efd,2024-06-06,North,Sports,3202.79,45,10,685.41
b2a791d2,2023-12-25,East,Groceries,4252.82,28,50,1680.32
7d96fe4d,2024-04-08,South,Furniture,4425.89,4,50,1418.54
ba75345b,2023-12-29,South,Groceries,849.59,33,34,1898.96
8f421305,2024-07-23,South,Sports,2237.16,19,33,1809.42
db8428e0,2023-07-17,East,Furniture,499.12,1,29,65.57
6f620723,2023-04-05,East,Electronics,1770.36,7,34,866.02
2c257ccd,2023-10-02,South,Electronics,902.28,8,48,1764.59
25959764,2024-10-09,West,Electronics,69.92,26,18,767.68
7050c2a0,2023-06-11,North,Sports,4494.68,19,9,417.66
18726020,2024-01-14,West,Clothing,3846.85,30,33,194.23
6cf1ab01,2023-04-23,West,Furniture,919.72,10,27,1180.92
f16f28fc,2023-03-05,West,Furniture,392.77,49,36,131.38
abcae96d,2024-07-16,North,Clothing,1749.15,38,30,63.59
c2d57272,2023-02-08,West,Sports,2531.48,32,39,467.77
5aff8bfb,2024-05-23,South,Electronics,70.26,42,19,135.67
57162dbb,2023-02-27,East,Clothing,3515.97,19,4,750.64
68d0bad8,2023-12-21,South,Groceries,1804.44,3,32,10.44
c9c698a4,2023-04-29,South,Clothing,3442.59,23,28,1838.4
7d191193,2022-12-11,East,Furniture,1779.14,34,5,1460.54
57013cb0,2023-04-18,North,Sports,4184.58,10,32,1771.7
45c66155,2024-04-05,North,Clothing,3483.26,2,9,1009.28
1f6fdad8,2023-01-05,West,Electronics,557.07,15,42,1871.34
dacdba44,2024-10-19,North,Clothing,3077.38,19,22,272.75
9766c693,2022-12-18,South,Clothing,4663.75,44,12,1642.47
6a00c4db,2023-06-06,North,Sports,3793.19,39,3,356.6
cde70ef9,2022-11-17,South,Groceries,2127.73,42,3,422.88
7a254a36,2023-07-31,West,Groceries,1993.18,43,25,1793.78
24f12075,2023-11-21,South,Sports,138.19,45,25,851.34
cf43ab06,2023-01-08,East,Sports,1000.55,41,21,162.85
54ec1c9f,2023-06-15,West,Furniture,2446.23,39,48,1992.83
300861f6,2023-10-29,East,Sports,3631.63,22,18,1867.8
4e2c3986,2023-11-03,South,Clothing,4322.62,35,21,782.56
db2247ce,2023-12-22,North,Electronics,2889.33,1,9,335.89
20bf945c,2024-06-03,West,Electronics,493.05,43,12,673.97
de2d4d3b,2024-07-31,East,Clothing,715.71,39,42,1350.36
aaebffd4,2024-10-31,East,Clothing,3907.82,37,14,458.09
febca559,2023-03-19,South,Sports,1022.93,49,27,1466.92
a2045883,2024-04-22,East,Furniture,2603.17,2,23,1312.09
9c2f6304,2024-10-12,East,Sports,623.94,29,0,1954.01
f16bc66a,2023-07-23,East,Clothing,1511.61,28,42,149.25
75055dd7,2023-06-27,West,Electronics,1608.57,8,14,171.69
4d1108d9,2024-01-16,West,Groceries,3916.04,46,38,120.1
841c661f,2024-07-02,West,Furniture,3286.99,5,38,603.21
d6eb7908,2023-03-25,East,Clothing,3457.33,29,44,1503.32
5a277425,2023-04-08,South,Furniture,3726.57,23,49,1947.39
abe15762,2024-08-20,North,Sports,759.91,36,15,438.13
c96b633d,2024-01-09,North,Clothing,105.98,37,0,11.6
9b8e13b3,2024-06-02,North,Clothing,3667.37,8,49,1749.27
811a0677,2024-08-29,North,Groceries,1850.96,12,7,685.96
9148f38d,2024-09-26,North,Sports,3481.37,7,25,1165.1
11cb5971,2023-03-30,North,Electronics,3679.16,36,23,317.03
883e8300,2024-01-20,South,Sports,784.48,6,23,192.92
4c9fa33d,2024-01-05,North,Groceries,757.3,18,32,1718.75
0bfa3034,2023-11-24,East,Furniture,4852.17,23,1,1315.46
6e4a0892,2023-04-16,South,Groceries,529.82,17,31,1013.64
feb558e1,2023-05-04,North,Electronics,3450.67,6,31,961.9
966a535a,2024-01-26,East,Furniture,4504.88,38,35,1971.14
6dd98e13,2023-09-07,West,Furniture,1965.8,12,6,857.8
a6e31529,2023-03-14,South,Electronics,3098.32,38,47,82.86
80058557,2023-12-24,East,Clothing,3456.57,10,12,452.79
fa1be594,2023-12-15,West,Clothing,4644.04,37,38,1138.32
5684cac7,2024-05-01,South,Clothing,2117.15,40,46,1502.64
ebeedeea,2023-10-01,North,Clothing,4641.96,4,50,807.52
0871ebfb,2023-11-30,East,Electronics,4102.05,24,2,1807.52
8cb9f327,2023-01-27,South,Furniture,1046.32,29,37,808.64
f6b90380,2022-11-23,South,Sports,1538.47,35,29,37.9
8ddfd2e9,2024-10-04,North,Sports,1325.72,31,17,982.59
ec38f63b,2024-05-22,North,Clothing,1263.65,44,50,1041.86
be4dfa45,2024-02-24,East,Clothing,1990.67,17,37,134.14
0df2035f,2024-04-28,East,Electronics,2823.68,50,39,579.95
9de9e575,2023-02-20,North,Clothing,654.97,11,25,1557.58
b09568a6,2024-06-19,North,Electronics,3811.45,2,26,987.25
4ef99b05,2023-11-13,East,Clothing,576.08,44,11,1853.38
5721d276,2024-07-22,East,Clothing,3521.91,14,1,1634.57
6e4fa387,2023-10-21,West,Groceries,1772.13,40,13,1983.35
a63027cf,2024-07-23,South,Furniture,4901.2,33,42,1483.96
c7ead39a,2023-07-31,East,Electronics,2371.36,46,43,139.42
a2ed440b,2023-04-19,South,Sports,967.89,9,9,673.67
f05fdc21,2023-07-18,South,Sports,4864.52,5,12,946.41
babf18cd,2023-02-01,South,Furniture,3393.17,24,40,719.9
75451be7,2023-11-17,South,Groceries,1660.06,42,18,449.32
76c43906,2022-12-05,East,Clothing,3765.72,27,21,1210.06
84aed33a,2024-01-19,East,Groceries,2920.4,5,5,1688.09
b4b6056c,2024-01-24,West,Electronics,3092.15,1,13,1722
6b29c6fd,2024-01-25,South,Groceries,278.25,18,32,228.43
8c375f65,2023-05-30,North,Electronics,1877.93,40,30,1922.79
d6854898,2024-03-03,West,Clothing,405.91,9,35,400.07
0146a49b,2023-02-09,South,Sports,3490.64,20,48,921.07
422833c9,2024-08-21,North,Groceries,2384.1,48,8,1847.33
da095524,2024-09-29,West,Electronics,4453.37,21,33,1868.78
3754370e,2024-10-15,West,Sports,3220.41,45,43,649.79
8e590553,2022-12-16,East,Electronics,3794.04,42,15,1803.1
cb38440c,2022-12-26,North,Sports,2198.92,45,4,364.49
7bbbef50,2023-12-22,North,Clothing,2385.95,20,42,562.92
cb751965,2024-07-04,West,Groceries,4993.76,10,33,169.92
8c4af19d,2024-04-25,East,Furniture,4231.52,1,49,1306.6
3957841a,2024-04-18,West,Electronics,405.93,43,43,264.46
4508e5ce,2023-07-13,East,Sports,4764.58,22,47,1847.94
79567f80,2023-01-04,North,Sports,4071.78,43,48,1190.2
98c19322,2023-07-05,East,Electronics,618.7,50,47,1481.16
5.59E+48,2024-09-09,East,Sports,2944.44,18,1,1017.59
a032fd4d,2023-11-25,North,Clothing,175.49,2,15,1026.82
dd169aeb,2024-08-27,South,Groceries,4340.19,38,27,57.89
7185c19c,2023-09-29,North,Furniture,3650.43,38,24,466.97
703fa6d6,2022-12-22,East,Furniture,527.45,9,15,1637.94
5baa8eff,2024-09-21,East,Sports,256.48,3,0,955.82
3a4e61d2,2023-05-02,North,Groceries,4109.81,12,27,556.06
d33e68ca,2023-11-30,North,Sports,3332.68,44,22,527.33
50b2935c,2023-11-08,East,Sports,2262.9,6,47,631.41
3a532d49,2023-10-07,West,Clothing,1536.2,12,39,1120.53
09ff1ce3,2024-11-07,West,Electronics,1636.8,23,16,956.84
753ba103,2024-06-28,North,Furniture,3577.49,11,22,967.07
27227365,2024-03-29,East,Furniture,4722.15,18,21,1015.31
1893414f,2022-11-26,West,Clothing,651.17,13,28,283.56
c7e939b8,2024-11-14,West,Electronics,1015.07,44,28,12.42
32eb3421,2023-10-13,West,Furniture,1003.97,45,19,1495.95
6e8e9f38,2023-07-05,South,Electronics,165.82,40,10,1058.17
40a6981b,2023-05-17,South,Electronics,1819.19,40,36,612.99
6b28c4ef,2023-07-05,West,Sports,2468.53,24,36,1381.21
0c139747,2023-02-10,North,Furniture,855.1,6,20,195.11
